time,type,qty,price
20:31.4,sell,-12751,16.23309133
20:31.7,buy,17601,16.15495115
20:32.0,sell,-1385,16.19637151
20:32.7,buy,6696,16.1379045
20:33.2,sell,-9921,16.20551453
20:33.8,sell,-4565,16.19480979
20:34.0,buy,555,16.13966965
20:34.1,sell,-44664,16.15797882
20:34.7,buy,30482,16.04152694
20:35.5,buy,15765,16.07895731
20:35.8,buy,1709,16.08682905
20:36.1,sell,-358,16.12306339
20:36.2,sell,-4851,16.06273633
20:37.1,sell,-9421,15.99389686
20:37.8,sell,-480,15.93838905
20:37.9,buy,9606,15.88078341
20:38.0,sell,-273665,15.91413062
20:38.7,sell,-7335,15.89634481
20:39.4,buy,95753,15.87867774
20:40.4,sell,-3859,15.89512948
20:40.4,buy,49716,15.89257662
20:41.4,sell,-56224,15.97376679
20:42.2,sell,-119701,15.95548279
20:42.9,sell,-5982,15.94606108
20:43.2,sell,-11809,15.86173375
20:44.0,sell,-12,15.7195989
20:44.6,sell,-216337,15.62601219
20:45.2,sell,-23367,15.59748789
20:45.8,sell,-5508,15.57867745
20:46.3,buy,112974,15.54739552
20:47.0,sell,-6462,15.56519933
20:47.9,sell,-1435,15.55600047
20:47.9,buy,472878,15.5179714
20:48.8,sell,-57347,15.52844834
20:49.7,sell,-14622,15.46653035
20:49.9,sell,-14100,15.33752313
20:50.8,buy,18582,15.29092607
20:50.9,sell,-27043,15.29235739
20:51.0,buy,90814,15.26859471
20:51.5,buy,9549,15.27843667
20:52.0,sell,-56204,15.28196251
20:52.5,sell,-935,15.20999907
20:52.6,buy,56584,15.18428319
20:53.2,sell,-4591,15.22850401
20:54.2,buy,16504,15.2083074
20:54.3,sell,-9680,15.26492335
20:54.6,sell,-227463,15.23282626
20:54.6,buy,3587,15.2171611
20:54.9,buy,15518,15.23583008
20:55.2,buy,99434,15.26760721
20:55.4,sell,-4294,15.44556204
20:55.6,buy,11452,15.42208956
20:56.3,sell,-8811,15.45872323
20:56.5,sell,-1241,15.45535339
20:57.2,buy,106863,15.42352036
20:57.6,sell,-414,15.45064224
20:58.2,buy,14519,15.44700442
20:58.5,buy,374,15.46597486
20:59.1,sell,-10,15.49893416
20:59.8,buy,56,15.47221235
21:00.3,buy,168,15.47717865
21:01.1,sell,-353723,15.58934761
21:02.0,buy,18640,15.58919121
21:02.8,sell,-34760,15.59544105
21:03.2,sell,-2034,15.5622335
21:03.5,buy,345299,15.49608486
21:04.0,buy,1409,15.55166779
21:04.7,sell,-23647,15.65008822
21:05.6,sell,-14591,15.64418681
21:06.3,buy,5587,15.6214871
21:06.8,sell,-44329,15.7032691
21:07.3,buy,32888,15.45953543
21:08.2,buy,67366,15.46300967
21:08.4,sell,-63144,15.49276401
21:08.9,buy,4137,15.11248081
21:09.6,buy,33029,15.34105315
21:09.7,sell,-17458,15.36303687
21:10.2,sell,-1001,15.34879597
21:10.5,sell,-11863,15.34132757
21:10.5,sell,-19336,15.25531748
21:11.2,sell,-8253,15.25339147
21:11.3,sell,-6,15.25215904
21:12.1,buy,75790,15.21063986
21:12.4,sell,-54531,15.21093446
21:12.5,buy,61788,15.20481712
21:12.9,buy,1488,15.24184302
21:12.9,buy,838,15.29674014
21:13.3,buy,192,15.32047439
21:13.4,buy,225,15.34405662
21:13.8,buy,53,15.34830952
21:14.6,buy,10,15.38414044
21:15.1,sell,-39459,15.39696002
21:15.2,sell,-19858,15.36693853
21:15.8,sell,-15231,15.35408433
21:16.1,sell,-5996,15.34416329
21:17.1,buy,44467,15.26960136
21:17.8,sell,-5974,15.37672892
21:17.9,sell,-43294,15.34664108
21:18.6,buy,70253,15.30680551
21:18.6,buy,8880,15.32200538
21:19.2,sell,-20206,15.34656893
21:19.5,buy,1164,15.32449096
21:19.8,buy,6798,15.33844454
21:20.1,buy,1891,15.40034086
21:20.4,buy,6520,15.40638437
21:20.7,sell,-84,15.44819205
21:21.6,sell,-21632,15.30428559
21:21.8,sell,-1308,15.28313773
21:21.9,buy,18943,15.12998042
21:22.3,buy,1210,15.13382407
21:22.6,buy,2588,15.14397495
21:22.6,sell,-6214,15.14704628
21:23.1,buy,14874,15.13557515
21:23.8,buy,1533,15.1357236
21:24.8,buy,14,15.14531472
21:24.8,sell,-6650,15.21114315
21:24.9,buy,1870,15.20675657
21:25.3,sell,-1837,15.27436526
21:26.3,buy,6210,15.26855199
21:26.5,sell,-34377,15.28947193
21:27.0,sell,-1746,15.28571402
21:27.5,buy,10089,15.22375703
21:28.4,sell,-63525,15.26729645
21:28.6,sell,-3231,15.2400944
21:29.5,sell,-255369,15.22870946
21:30.5,sell,-11333,15.21613733
21:31.2,buy,230171,15.17845488
21:32.1,sell,-214699,15.25809204
21:32.4,buy,114276,15.24956076
21:32.9,buy,146949,15.43360018
21:33.7,sell,-25441,15.48486975
21:34.0,buy,49814,15.47135386
21:34.2,buy,56454,15.59502023
21:34.7,buy,1537,15.60121605
21:35.2,buy,408,15.61297088
21:36.0,buy,124,15.64215621
21:36.8,buy,179,15.66495664
21:37.5,sell,-15212,15.68568475
21:37.6,sell,-10711,15.64906348
21:38.4,sell,-134766,15.58640056
21:38.8,buy,145047,15.39314682
21:39.0,buy,11432,15.40576698
21:39.5,sell,-46771,15.44512991
21:40.3,buy,1790,15.42692934
21:40.8,sell,-976,15.43514631
21:41.8,buy,42586,15.17324605
21:42.0,sell,-4705,15.42464144
21:42.3,buy,1594,15.34328197
21:42.5,sell,-194470,15.35021841
21:42.7,sell,-380,15.31835895
21:43.2,buy,97430,15.21744089
21:43.3,sell,-1176,15.26104433
21:43.4,sell,-4047,15.21446681
21:43.4,buy,106863,15.17847252
21:43.4,buy,3671,15.20629947
21:43.9,buy,3008,15.22861165
21:44.2,sell,-21704,15.22939036
21:44.3,buy,17160,15.13579387
21:44.9,sell,-2372,15.16810933
21:45.6,sell,-28439,15.16052431
21:45.8,sell,-2731,15.0940957
21:46.0,buy,25487,14.97823678
21:46.6,sell,-7934,15.00643416
21:47.1,sell,-82404,15.00537523
21:47.4,sell,-100791,14.83729552
21:47.9,buy,83819,14.83701494
21:48.6,buy,68562,14.83707642
21:49.5,sell,-25427,14.87234126
21:50.3,sell,-20644,14.62273767
21:51.0,buy,8362,14.62104091
21:51.4,buy,49251,14.65075366
21:52.1,sell,-10630,14.66490358
21:52.2,sell,-12784,14.62922679
21:52.5,buy,60172,14.59203957
21:53.0,sell,-13861,14.63381068
21:53.5,buy,10699,14.63197124
21:54.1,sell,-37939,14.64124364
21:54.2,sell,-39996,14.61898834
21:55.2,buy,82168,14.56210598
21:55.8,buy,1735,14.62059582
21:56.2,buy,52,14.62196553
21:56.4,sell,-768,14.65419667
21:56.5,buy,986,14.65265917
21:57.4,sell,-33756,14.67036988
21:57.5,sell,-3484,14.66244902
21:58.0,buy,31783,14.59488366
21:58.6,buy,3503,14.60145753
21:58.9,buy,1964,14.61174118
21:59.3,sell,-34347,14.62803246
22:00.1,buy,11331,14.62707806
22:00.2,sell,-5,14.81915302
22:01.1,buy,15206,14.79444747
22:01.6,buy,7075,14.94665248
22:02.1,buy,243,14.96129477
22:02.3,buy,124,14.97147356
22:02.7,sell,-706,14.97924128
22:03.7,buy,386,14.93358253
22:03.8,buy,362,14.99512402
22:04.2,buy,255,14.99875903
22:05.1,buy,39,15.0362563
22:05.6,sell,-382,15.09517488
22:06.1,buy,396,14.7282414
22:06.8,sell,-68819,14.82219005
22:07.7,sell,-4195,14.79864256
22:08.5,buy,39958,14.7985658
22:09.5,sell,-1825,14.81135252
22:09.6,buy,20939,14.71684426
22:10.2,sell,-1728,14.79362603
22:11.0,buy,9820,14.65675855
22:11.1,sell,-176173,14.72926889
22:11.5,sell,-8455,14.67734243
22:12.4,buy,107919,14.66191869
22:12.9,sell,-42278,14.67428505
22:13.1,sell,-26593,14.66319397
22:13.7,buy,88947,14.56195923
22:13.8,buy,6040,14.57120883
22:14.6,sell,-2989,14.57351497
22:15.5,buy,19473,14.54972045
22:16.0,buy,14749,14.56092871
22:16.6,buy,18235,14.66910755
22:16.9,buy,582,14.70242566
22:17.7,buy,1506,14.73659076
22:17.8,buy,3909,14.80133196
22:18.8,sell,-18683,14.89229238
22:19.1,sell,-2165,14.85866553
22:19.4,buy,10667,14.84993553
22:20.1,sell,-4815,14.87439375
22:21.0,sell,-5,14.84683336
22:21.4,sell,-216966,14.83092751
22:21.6,buy,129404,14.82203781
22:21.8,buy,25790,14.82591665
22:22.6,buy,35864,14.8450738
22:23.5,sell,-37660,14.84812368
22:24.0,buy,57531,14.68090156
22:24.1,sell,-68974,14.71552653
22:24.3,sell,-146113,14.70629501
22:24.8,sell,-374,14.69904504
22:25.3,sell,-33869,14.6612516
22:25.5,sell,-8725,14.64635494
22:25.7,sell,-7670,14.55365679
22:26.4,buy,242458,14.52893529
22:26.9,buy,1450,14.55171085
22:27.5,buy,6401,14.73973157
22:28.4,sell,-20896,14.98788139
22:29.3,buy,15760,14.97735858
22:29.6,buy,11476,14.9870232
22:30.4,buy,7555,15.00084949
22:30.6,sell,-19938,15.03682625
22:31.1,buy,24659,14.98724875
22:31.7,buy,1323,15.01748637
22:32.2,sell,-4302,15.08235625
22:32.9,buy,14272,14.91747794
22:33.3,sell,-61378,14.95051603
22:33.9,buy,4959,14.93846263
22:34.7,buy,41691,15.01837392
22:35.1,buy,21936,15.02195643
22:35.9,sell,-912,15.0343293
22:36.4,sell,-2415,14.87913432
22:37.1,buy,983,14.87694085
22:38.0,sell,-89474,14.93058885
22:38.5,sell,-1855,14.9147178
22:39.0,buy,4392,14.87832306
22:40.0,buy,16280,14.90390684
22:40.8,buy,14718,14.91939804
22:41.0,buy,54240,14.98518629
22:41.5,sell,-81246,15.00635945
22:42.4,buy,46807,14.98300275
22:42.4,sell,-27152,14.99256876
22:43.3,sell,-11768,14.90714404
22:44.1,buy,38555,14.88181569
22:45.1,buy,35045,14.89632141
22:45.3,sell,-2430,14.90148685
22:45.5,buy,3059,14.89418399
22:46.3,buy,1201,14.89591096
22:46.8,buy,1886,14.89818202
22:46.9,buy,339,14.97748808
22:47.8,buy,74,15.09145214
22:48.1,buy,12,15.19769564
22:49.1,sell,-6284,15.25824178
22:49.1,sell,-2090,15.25319212
22:49.5,buy,4713,15.19420784
22:50.0,sell,-1816,15.21094884
22:50.3,sell,-26246,15.19552014
22:50.6,buy,25939,15.17976447
22:51.3,sell,-15633,15.18782722
22:51.4,sell,-11356,15.17642591
22:52.0,buy,24671,15.14745946
22:52.5,sell,-4983,15.1601141
22:53.3,buy,10360,15.13254646
22:53.3,buy,1896,15.15883467
22:53.6,buy,380,15.16088362
22:54.2,buy,29,15.18884503
22:55.1,buy,264,15.19762483
22:55.7,buy,10,15.22214343
22:56.7,buy,119,15.25709737
22:56.7,buy,6,15.2670238
22:57.5,buy,12,15.3108549
22:57.8,sell,-31950,15.44474636
22:58.5,sell,-26736,15.37244747
22:59.4,buy,17297,15.34141788
22:59.6,sell,-397,15.34564845
23:00.3,buy,37864,15.25599764
23:00.6,buy,1891,15.25633892
23:01.3,buy,927,15.37011166
23:01.8,sell,-6094,15.40638729
23:01.8,sell,-52987,15.40331104
23:02.1,buy,6865,15.37274516
23:02.9,sell,-58252,15.40175857
23:03.0,buy,60773,15.32375897
23:03.4,sell,-4153,15.32620882
23:03.9,buy,37351,15.2691423
23:04.8,sell,-14362,15.44430759
23:04.9,buy,5722,15.40529046
23:05.1,buy,1470,15.45165347
23:05.7,sell,-301,15.46118906
23:06.4,buy,11976,15.41450617
23:06.5,buy,2447,15.49401231
23:07.4,sell,-39343,15.5418449
23:07.7,sell,-7618,15.52898619
23:08.5,buy,32873,15.51216398
23:09.1,buy,20542,15.6105172
23:09.5,sell,-9444,15.61274088
23:09.8,buy,10920,15.60307718
23:10.8,sell,-15876,15.62343705
23:11.5,buy,2712,15.53299861
23:11.6,buy,14180,15.54210121
23:11.9,buy,727,15.55555462
23:12.8,sell,-2,15.59368206
23:12.9,sell,-6456,15.56803881
23:13.2,sell,-1773,15.56777332
23:13.6,buy,2917,15.53883922
23:14.2,buy,2490,15.60337976
23:14.4,buy,293,15.60590649
23:15.2,sell,-167957,15.74264086
23:15.2,buy,117435,15.63621443
23:15.6,sell,-1982,15.65538712
23:15.9,buy,3199,15.60452599
23:16.4,sell,-3023,15.61090149
23:17.0,buy,41579,15.55179319
23:17.5,buy,1114,15.63318423
23:18.2,buy,4467,15.63607205
23:18.3,buy,7869,15.78762846
23:19.0,buy,267,15.79403402
23:19.4,buy,302,15.81518476
23:20.0,sell,-111571,15.92452481
23:20.8,buy,26838,15.90607397
23:21.0,sell,-4277,15.94927447
23:21.4,buy,2873,15.94106118
23:21.7,sell,-4281,16.0336065
23:21.7,buy,43296,16.0115127
23:21.9,sell,-18719,16.05110668
23:22.0,sell,-163296,16.01476477
23:22.2,sell,-14874,16.01000015
23:22.3,sell,-1805,16.00987598
23:23.1,buy,173852,15.97909006
23:23.2,sell,-2260,16.0038769
23:24.0,buy,58706,15.95774397
23:24.7,sell,-110264,15.9583791
23:25.7,sell,-1323,15.94558564
23:26.0,buy,123246,15.9440003
23:26.4,sell,-2773,15.96859705
23:27.3,sell,-32742,15.91245959
23:27.8,sell,-36444,15.90246799
23:28.8,buy,21301,15.88738347
23:28.9,buy,30896,15.96358575
23:29.8,sell,-71,16.18085036
23:30.1,sell,-2404,16.14689411
23:30.6,buy,22483,16.13642398
23:30.6,buy,2550,16.26867564
23:30.8,buy,949,16.28166514
23:31.3,sell,-12889,16.44922589
23:31.9,buy,4872,16.43706176
23:32.1,buy,5238,16.53684707
23:33.0,buy,1111,16.54586316
23:33.7,buy,556,16.56822635
23:34.4,sell,-10754,16.91891203
23:35.2,sell,-83048,16.90072566
23:36.0,buy,45078,16.77181847
23:36.2,buy,18867,16.83499206
23:37.1,sell,-1322,16.87952316
23:37.6,buy,11612,16.63461161
23:38.2,buy,13947,16.72291435
23:38.5,buy,6862,16.73327211
23:39.5,sell,-2168,16.79578262
23:40.1,buy,829,16.7939786
23:40.3,buy,981,16.8194968
23:41.2,sell,-30506,16.84354844
23:41.6,sell,-16302,16.84080673
23:41.9,sell,-25426,16.83358614
23:42.5,sell,-1111,16.80208454
23:43.4,buy,51873,16.74003388
23:43.8,sell,-1549,16.80722934
23:44.7,buy,8173,16.70087447
23:45.6,buy,1009,16.70965014
23:46.1,buy,10859,16.82511416
23:46.6,buy,3225,16.83075288
23:47.0,sell,-28297,16.84049605
23:47.4,sell,-15632,16.69308283
23:48.3,sell,-18447,16.69156832
23:48.9,buy,10312,16.66532032
23:49.2,buy,30626,16.68066271
23:50.0,buy,16935,16.75590489
23:50.2,buy,3879,16.79951112
23:51.1,sell,-9704,16.87741444
23:51.6,buy,7078,16.86721631
23:51.6,buy,3237,16.92694148
23:52.1,buy,219,16.96411015
23:52.6,sell,-142391,16.99202256
23:53.3,sell,-319,16.97552542
23:53.8,buy,112370,16.94569505
23:54.4,buy,25041,16.96870279
23:54.7,buy,3442,16.97625451
23:55.7,sell,-31635,16.98901126
23:56.1,buy,13231,16.78969754
23:56.4,sell,-3754,16.82458384
23:57.3,sell,-15800,16.80047966
23:58.0,buy,10412,16.76048594
23:58.2,buy,10286,16.85814621
23:58.5,sell,-5164,16.86431457
23:58.9,sell,-228905,16.6370475
23:59.8,buy,35825,16.63269314
24:00.3,buy,89128,16.68533598
24:00.7,sell,-1667,16.68641205
24:01.5,buy,127748,16.68254327
24:01.7,sell,-19423,16.70758276
24:02.0,buy,14684,16.67530118
24:02.7,buy,2992,16.75191277
24:03.6,sell,-23905,16.78625313
24:04.1,buy,17836,16.72936473
24:05.0,buy,7026,16.74124311
24:05.6,buy,1929,16.74488591
24:06.4,sell,-5422,16.74568385
24:06.8,sell,-27844,16.7263595
24:07.0,sell,-31115,16.6952733
24:07.8,buy,6906,16.65261979
24:08.3,sell,-101099,16.7650828
24:08.4,sell,-13209,16.72960514
24:09.3,sell,-3911,16.71881758
24:09.4,sell,-12813,16.69786862
24:09.7,sell,-4810,16.61276381
24:10.2,buy,159177,16.59009581
24:11.0,buy,17097,16.59821639
24:11.8,buy,7798,16.79059183
24:12.8,sell,-35479,16.79687967
24:13.4,buy,14633,16.72438129
24:14.0,sell,-16339,16.74630046
24:14.4,buy,7657,16.69318576
24:14.5,sell,-10330,16.73834839
24:15.2,buy,32643,16.67886649
24:15.4,buy,6827,16.6876005
24:15.7,buy,4347,16.70286257
24:16.4,sell,-8867,16.70410248
24:16.8,buy,11443,16.5611833
24:17.6,buy,1431,16.56163107
24:18.1,buy,1475,16.58587736
24:18.4,sell,-76,16.58726109
24:19.4,sell,-57156,16.58430414
24:20.3,sell,-3715,16.54832537
24:20.3,buy,31950,16.47377474
24:20.7,sell,-1058,16.50121527
24:21.2,sell,-78703,16.47427404
24:22.1,buy,87581,16.3891387
24:22.7,buy,19872,16.63252636
24:23.3,sell,-4428,16.68558419
24:23.7,sell,-76498,16.68039002
24:23.8,buy,13581,16.62772139
24:24.3,sell,-43300,16.62829123
24:25.2,sell,-27288,16.62651764
24:25.7,sell,-12428,16.38583995
24:26.6,buy,126914,16.25556903
24:27.0,sell,-8775,16.26994551
24:27.3,sell,-6363,16.23939766
24:27.9,sell,-205,16.00047706
24:28.7,buy,14679,15.93444903
24:28.9,sell,-32153,15.93762354
24:29.8,sell,-16155,15.92999508
24:30.1,sell,-20459,15.88006229
24:30.8,buy,8841,15.76423323
24:31.2,buy,77389,15.94897531
24:31.3,buy,7790,16.06524876
24:31.4,sell,-77148,16.16602
24:32.1,sell,-37888,15.96191234
24:32.6,sell,-11964,15.95308842
24:33.3,buy,76555,15.9455662
24:34.1,buy,30562,16.02880789
24:35.0,sell,-14958,16.04464563
24:35.2,buy,32122,16.04445029
24:36.1,buy,3464,16.12053729
24:36.6,buy,302,16.13405919
24:37.0,sell,-40960,16.19864123
24:37.7,sell,-415,16.16661002
24:38.3,buy,7096,16.1214832
24:38.8,buy,11228,16.23531199
24:39.4,buy,19965,16.34853178
24:39.6,buy,2668,16.35802455
24:39.6,sell,-6578,16.36078625
24:39.7,buy,6888,16.31681422
24:40.2,buy,81,16.31940535
24:40.6,sell,-37065,16.41786299
24:40.6,sell,-4663,16.40702432
24:41.3,sell,-366,16.25755265
24:42.0,sell,-17679,16.25280581
24:42.6,buy,44189,16.24861374
24:43.5,sell,-1744,16.48220784
24:44.2,buy,10398,16.48186762
24:44.6,sell,-4459,16.52698654
24:45.1,sell,-1,16.512059
24:45.9,sell,-133548,16.50547354
24:46.3,sell,-32032,16.43200466
24:46.4,buy,1850,16.43040645
24:47.2,buy,12050,16.46141923
24:47.7,buy,50400,16.46420001
24:48.6,buy,38847,16.51263267
24:49.5,buy,15072,16.51837768
24:50.4,sell,-139,16.56832568
24:50.8,buy,42398,16.48417016
24:51.6,buy,9012,16.6644777
24:52.0,buy,6292,16.66513579
24:52.1,sell,-19316,16.80375221
24:52.4,buy,11900,16.69513318
24:53.3,buy,7510,16.77379016
24:53.8,buy,1108,16.82570087
24:54.0,buy,52,16.82847089
24:54.8,sell,-480,16.8340025
24:55.4,buy,226,16.78463927
24:55.6,buy,272,16.87032038
24:56.3,buy,12,16.95141679
24:56.4,sell,-26937,17.00273539
24:57.3,sell,-26241,16.80898254
24:58.1,sell,-2501,16.79867055
24:58.8,buy,32786,16.74182333
24:59.1,buy,4234,16.85111254
24:59.8,buy,7189,16.85280885
25:00.3,buy,11063,16.85637264
25:01.0,buy,108,16.89563798
25:01.5,buy,52,16.90286809
25:01.5,sell,-12328,16.92745052
25:02.2,sell,-8834,16.88777405
25:02.6,buy,20949,16.88708337
25:03.4,sell,-49702,16.89056611
25:03.5,sell,-55252,16.81973698
25:04.0,sell,-54017,16.64039966
25:04.9,buy,9032,16.61664306
25:04.9,buy,48692,16.71775753
25:05.7,sell,-11361,16.72370436
25:06.0,sell,-24845,16.6621203
25:06.3,sell,-48123,16.65857339
25:06.5,sell,-80974,16.5541332
25:07.2,buy,186013,16.53743273
25:07.9,sell,-39665,16.55240231
25:08.6,buy,21128,16.38728308
25:09.5,sell,-5723,16.40479703
25:10.0,sell,-1675,16.39591316
25:10.6,buy,49648,16.37189533
25:11.6,sell,-18550,16.38905527
25:11.6,buy,59022,16.35666204
25:11.8,buy,9580,16.36757979
25:11.9,buy,3478,16.37319663
25:12.5,buy,135,16.44308459
25:12.9,sell,-18133,16.45018584
25:13.2,sell,-5405,16.44602706
25:13.7,sell,-11379,16.40643197
25:14.2,buy,6611,16.39976008
25:14.7,buy,8760,16.44510037
25:15.2,sell,-96141,16.51360738
25:16.2,buy,55270,16.44644882
25:16.7,buy,46108,16.52747219
25:16.8,sell,-36261,16.65488065
25:17.6,buy,17896,16.54353047
25:17.8,buy,15742,16.61707829
25:18.5,sell,-3586,16.63143353
25:19.3,sell,-3092,16.59086753
25:20.3,sell,-4313,16.53586423
25:21.2,sell,-157387,16.52161785
25:22.0,sell,-327,16.49398244
25:22.3,buy,46449,16.26912698
25:23.1,sell,-13542,16.29299171
25:23.7,buy,137142,16.21715101
25:23.8,buy,16639,16.2482645
25:24.3,buy,94,16.25819683
25:24.9,sell,-53153,16.32273171
25:25.4,sell,-13069,16.27913183
25:25.6,buy,25841,16.27075488
25:25.9,buy,33621,16.27310575
25:26.3,buy,4671,16.49991691
25:27.2,sell,-94457,16.55384818
25:27.3,sell,-1304,16.54937809
25:28.0,sell,-2722,16.40986769
25:28.3,sell,-104209,16.29575687
25:29.1,sell,-25647,16.26339601
25:29.4,sell,-3528,16.23287213
25:30.0,sell,-80,16.16789203
25:30.9,sell,-250,16.13712429
25:31.4,buy,124119,16.12177248
25:31.6,sell,-4927,16.12655397
25:32.5,sell,-6,16.06198956
25:33.0,sell,-5808,16.03897161
25:33.7,buy,14858,16.02775692
25:33.9,buy,19739,16.04513634
25:34.1,sell,-13326,16.04816017
25:34.5,buy,42848,15.96360984
25:34.7,buy,18559,15.9821378
25:34.8,sell,-10439,16.13352376
25:35.4,sell,-29870,16.07385922
25:35.6,sell,-10355,16.02177763
25:36.3,buy,25560,15.8797277
25:36.3,buy,15166,15.92907221
25:36.7,sell,-57039,15.96352381
25:37.5,sell,-33595,15.92207308
25:38.0,sell,-31,15.90050023
25:38.3,sell,-54895,15.87745581
25:38.7,buy,184191,15.757363
25:39.1,buy,3054,15.79704551
25:39.2,buy,5639,15.88042366
25:39.3,sell,-37741,15.88457642
25:39.4,buy,38517,15.86948797
25:39.7,buy,2036,15.89749249
25:40.7,sell,-13865,15.91182477
25:41.1,buy,10506,15.91148549
25:41.7,buy,1275,15.92080237
25:41.9,sell,-6090,15.96285332
25:42.3,buy,8280,15.90588189
25:42.9,sell,-145092,16.05364176
25:42.9,buy,57410,15.98236254
25:43.0,buy,20790,16.04833911
25:43.1,sell,-8045,16.06955511
25:43.8,sell,-116227,16.0607573
25:44.7,sell,-29146,15.84261997
25:45.3,sell,-13524,15.84151808
25:46.1,sell,-77137,15.79285286
25:46.5,buy,10086,15.36458481
25:46.6,buy,227012,15.45191183
25:47.6,buy,21402,15.45381678
25:47.9,buy,23923,15.57796461
25:48.5,buy,3142,15.61655218
25:48.9,buy,13933,15.67895117
25:49.3,buy,6888,15.67913207
25:49.7,sell,-67219,15.72772031
25:49.9,buy,41805,15.645097
25:50.2,sell,-3173,15.70561178
25:50.7,sell,-221,15.52820039
25:51.2,sell,-8996,15.51238214
25:51.9,buy,41098,15.48213439
25:52.3,buy,847,15.51045839
25:52.4,buy,714,15.51304122
25:53.3,sell,-4812,15.52342646
25:54.1,buy,2597,15.44502526
25:54.9,buy,555,15.44890813
25:55.6,sell,-390,15.53066136
25:56.1,sell,-39955,15.48615042
25:56.8,sell,-538,15.48346873
25:57.0,sell,-22368,15.22928244
25:57.5,buy,7115,15.17842332
25:57.6,buy,27093,15.27291999
25:58.5,sell,-1699,15.27651579
25:59.0,buy,13695,15.27429519
25:59.1,sell,-8931,15.30394715
25:59.7,buy,2433,15.13715421
26:00.1,sell,-202555,15.28765967
26:00.7,buy,105779,15.23330041
26:01.3,sell,-21606,15.42057053
26:01.3,sell,-40272,15.41903273
26:01.6,buy,64758,15.28204006
26:01.6,buy,24344,15.34452978
26:02.3,buy,80171,15.39888299
26:03.0,buy,3459,15.67468486
26:03.7,sell,-10784,15.74219124
26:04.0,sell,-3988,15.70088918
26:04.3,buy,11006,15.60269132
26:04.7,buy,5442,15.62869778
26:05.7,buy,2740,15.66571982
26:06.5,buy,375,15.70392048
26:06.6,buy,122,15.70550961
26:07.2,buy,455,15.82236641
26:07.8,buy,4666,15.82435946
